n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,staggered_magnetization,exact,0.47256247451089034,0.0,0.0,0.0,4.440892098500626e-16,3.52634025066395,0.37080214724810334,1.763170125331975,0.09270053681202584
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,staggered_magnetization,trotter1,0.2919265817264287,0.18063589278446163,0.6264126558871539,0.3923928154555979,5.921189464667501e-16,3.52634025066395,0.37080214724810334,1.763170125331975,0.09270053681202584
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,staggered_magnetization,trotter2,0.2919265817264287,0.18063589278446163,0.18401341583311442,0.033860937206570685,3.7007434154171886e-16,3.52634025066395,0.37080214724810334,1.763170125331975,0.09270053681202584
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,staggered_magnetization,exact,0.47256247451089034,0.0,0.0,0.0,4.440892098500626e-16,3.52634025066395,0.37080214724810334,0.8815850626659875,0.02317513420300646
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,staggered_magnetization,trotter1,0.4321290765436535,0.04043339796723683,0.29860315186539405,0.08916384230394758,2.9605947323337506e-16,3.52634025066395,0.37080214724810334,0.8815850626659875,0.02317513420300646
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,staggered_magnetization,trotter2,0.4321290765436535,0.04043339796723683,0.039552248102593154,0.001564380329969084,7.401486830834377e-17,3.52634025066395,0.37080214724810334,0.8815850626659875,0.02317513420300646
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,staggered_magnetization,exact,0.47256247451089034,0.0,0.0,0.0,4.440892098500626e-16,3.52634025066395,0.37080214724810334,0.44079253133299373,0.005793783550751615
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,staggered_magnetization,trotter1,0.46267925609754734,0.009883218413342998,0.14492273593272412,0.021002599390226084,1.1102230246251565e-15,3.52634025066395,0.37080214724810334,0.44079253133299373,0.005793783550751615
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,staggered_magnetization,trotter2,0.46267925609754823,0.00988321841334211,0.009582959571549537,9.183311414995288e-05,1.4802973661668753e-16,3.52634025066395,0.37080214724810334,0.44079253133299373,0.005793783550751615
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,staggered_magnetization,exact,0.47256247451089034,0.0,0.0,0.0,4.440892098500626e-16,3.52634025066395,0.37080214724810334,0.22039626566649687,0.0014484458876879037
